2024-12-24 02:04:16,525 INFO    StreamThr :220220 [internal.py:wandb_internal():85] W&B internal server running at pid: 220220, started at: 2024-12-24 02:04:16.521078
2024-12-24 02:04:30,303 DEBUG   SystemMonitor:220220 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-24 02:04:30,303 DEBUG   SystemMonitor:220220 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-24 02:04:30,325 INFO    HandlerThread:220220 [interfaces.py:finish():200] Joined cpu monitor
2024-12-24 02:04:30,325 INFO    HandlerThread:220220 [interfaces.py:finish():200] Joined disk monitor
2024-12-24 02:04:30,368 INFO    HandlerThread:220220 [interfaces.py:finish():200] Joined gpu monitor
2024-12-24 02:04:30,368 INFO    HandlerThread:220220 [interfaces.py:finish():200] Joined memory monitor
2024-12-24 02:04:30,368 INFO    HandlerThread:220220 [interfaces.py:finish():200] Joined network monitor
2024-12-24 02:04:30,368 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,368 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 2
2024-12-24 02:04:30,368 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 3
2024-12-24 02:04:30,368 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:30,368 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 3
2024-12-24 02:04:30,368 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,369 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 3
2024-12-24 02:04:30,369 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 4
2024-12-24 02:04:30,369 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:30,369 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 4
2024-12-24 02:04:30,369 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,369 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 4
2024-12-24 02:04:30,369 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 5
2024-12-24 02:04:30,369 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:30,369 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 5
2024-12-24 02:04:30,369 DEBUG   SenderThread:220220 [sender.py:send():391] send: summary
2024-12-24 02:04:30,373 INFO    SenderThread:220220 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-12-24 02:04:30,373 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,373 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 5
2024-12-24 02:04:30,373 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 6
2024-12-24 02:04:30,373 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:30,373 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 6
2024-12-24 02:04:30,373 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,373 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 6
2024-12-24 02:04:30,377 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: status_report
2024-12-24 02:04:30,455 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 7
2024-12-24 02:04:30,455 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:30,455 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 7
2024-12-24 02:04:30,456 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:30,456 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 7
2024-12-24 02:04:30,907 INFO    Thread-12 :220220 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/config.yaml
2024-12-24 02:04:30,907 INFO    Thread-12 :220220 [dir_watcher.py:_on_file_created():271] file/dir created: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/wandb-summary.json
2024-12-24 02:04:31,299 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-24 02:04:31,494 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 8
2024-12-24 02:04:31,494 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: poll_exit
2024-12-24 02:04:31,494 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:31,495 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 8
2024-12-24 02:04:31,495 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:31,495 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 8
2024-12-24 02:04:31,495 INFO    SenderThread:220220 [job_builder.py:build():443] Attempting to build job artifact
2024-12-24 02:04:31,495 INFO    SenderThread:220220 [job_builder.py:_get_source_type():572] is repo sourced job
2024-12-24 02:04:31,527 INFO    SenderThread:220220 [job_builder.py:build():548] adding wandb-job metadata file
2024-12-24 02:04:31,541 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 9
2024-12-24 02:04:31,541 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:31,541 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 9
2024-12-24 02:04:31,542 DEBUG   SenderThread:220220 [sender.py:send():391] send: artifact
2024-12-24 02:04:31,822 INFO    SenderThread:220220 [sender.py:send_artifact():1549] sent artifact job-git_github.com_jayhsu0627_SVD_ControlNet_Relight.git_train_svd_controlnet.py - {'id': 'QXJ0aWZhY3Q6MTQwMjkwOTI5OA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwMjI2MTgwOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQwMjkwOTI5OA==', 'versionIndex': 5}}}
2024-12-24 02:04:31,822 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:31,822 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 9
2024-12-24 02:04:31,822 INFO    SenderThread:220220 [dir_watcher.py:finish():358] shutting down directory watcher
2024-12-24 02:04:31,908 INFO    SenderThread:220220 [dir_watcher.py:_on_file_modified():288] file/dir modified: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/output.log
2024-12-24 02:04:31,908 INFO    SenderThread:220220 [dir_watcher.py:finish():388] scan: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/conda-environment.yaml conda-environment.yaml
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/config.yaml config.yaml
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/output.log output.log
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/requirements.txt requirements.txt
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/wandb-metadata.json wandb-metadata.json
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [dir_watcher.py:finish():402] scan save: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/wandb-summary.json wandb-summary.json
2024-12-24 02:04:31,909 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 10
2024-12-24 02:04:31,909 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:31,909 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 10
2024-12-24 02:04:31,911 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:31,911 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 10
2024-12-24 02:04:31,911 INFO    SenderThread:220220 [file_pusher.py:finish():169] shutting down file pusher
2024-12-24 02:04:32,094 INFO    wandb-upload_0:220220 [upload_job.py:push():130] Uploaded file /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/conda-environment.yaml
2024-12-24 02:04:32,114 INFO    wandb-upload_2:220220 [upload_job.py:push():130] Uploaded file /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/output.log
2024-12-24 02:04:32,117 INFO    wandb-upload_4:220220 [upload_job.py:push():130] Uploaded file /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/wandb-summary.json
2024-12-24 02:04:32,118 INFO    wandb-upload_3:220220 [upload_job.py:push():130] Uploaded file /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/requirements.txt
2024-12-24 02:04:32,145 INFO    wandb-upload_1:220220 [upload_job.py:push():130] Uploaded file /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_020416-dwrqrxu2/files/config.yaml
2024-12-24 02:04:32,300 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-24 02:04:32,300 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: poll_exit
2024-12-24 02:04:32,346 INFO    Thread-11 :220220 [sender.py:transition_state():626] send defer: 11
2024-12-24 02:04:32,346 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:32,346 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 11
2024-12-24 02:04:32,346 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:32,346 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 11
2024-12-24 02:04:32,346 INFO    SenderThread:220220 [file_pusher.py:join():175] waiting for file pusher
2024-12-24 02:04:32,346 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 12
2024-12-24 02:04:32,346 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:32,346 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 12
2024-12-24 02:04:32,347 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:32,347 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 12
2024-12-24 02:04:32,347 INFO    SenderThread:220220 [file_stream.py:finish():601] file stream finish called
2024-12-24 02:04:32,403 INFO    SenderThread:220220 [file_stream.py:finish():605] file stream finish is done
2024-12-24 02:04:32,403 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 13
2024-12-24 02:04:32,403 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:32,403 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 13
2024-12-24 02:04:32,403 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:32,403 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 13
2024-12-24 02:04:32,403 INFO    SenderThread:220220 [sender.py:transition_state():626] send defer: 14
2024-12-24 02:04:32,403 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: defer
2024-12-24 02:04:32,403 INFO    HandlerThread:220220 [handler.py:handle_request_defer():184] handle defer: 14
2024-12-24 02:04:32,404 DEBUG   SenderThread:220220 [sender.py:send():391] send: final
2024-12-24 02:04:32,404 DEBUG   SenderThread:220220 [sender.py:send():391] send: footer
2024-12-24 02:04:32,404 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: defer
2024-12-24 02:04:32,404 INFO    SenderThread:220220 [sender.py:send_request_defer():622] handle sender defer: 14
2024-12-24 02:04:32,404 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-24 02:04:32,404 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: server_info
2024-12-24 02:04:32,404 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-24 02:04:32,404 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: get_summary
2024-12-24 02:04:32,405 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: sampled_history
2024-12-24 02:04:32,405 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-24 02:04:32,405 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: poll_exit
2024-12-24 02:04:32,405 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: server_info
2024-12-24 02:04:32,445 DEBUG   SenderThread:220220 [sender.py:send_request():418] send_request: poll_exit
2024-12-24 02:04:32,446 INFO    MainThread:220220 [wandb_run.py:_footer_history_summary_info():4078] rendering history
2024-12-24 02:04:32,446 INFO    MainThread:220220 [wandb_run.py:_footer_history_summary_info():4110] rendering summary
2024-12-24 02:04:32,446 INFO    MainThread:220220 [wandb_run.py:_footer_sync_info():4037] logging synced files
2024-12-24 02:04:32,446 DEBUG   HandlerThread:220220 [handler.py:handle_request():158] handle_request: shutdown
2024-12-24 02:04:32,446 INFO    HandlerThread:220220 [handler.py:finish():884] shutting down handler
